GENE	Degree	Betweenness	Closeness	Clustering	Brokering	Bridgeness
CCIN	1.000000000000000	0.000000000000000	0.254834197317535	0.000000000000000	0.000107631040792	0.000000000000000
CCK	6.000000000000000	928.191438534286362	0.248868293466906	0.133333333333333	0.000559681412119	114.802942637994107
CCKAR	2.000000000000000	0.000000000000000	0.235227100106334	1.000000000000000	0.000000000000000	0.000000000000000
CCKBR	7.000000000000000	13234.101432015198952	0.306158763633967	0.380952380952381	0.000466401176766	2736.914103016778881
CCL1	2.000000000000000	1175.935599425309192	0.247905437856876	0.000000000000000	0.000215262081584	2681.133166689705376
CCL11	8.000000000000000	2262.414606179573184	0.261703565996282	0.035714285714286	0.000830296600397	528.465447459562824
CCL13	8.000000000000000	1435.141637064363977	0.260807320907254	0.035714285714286	0.000830296600397	329.539361243115081
CCL16	5.000000000000000	615.617559346279450	0.240805536116943	0.100000000000000	0.000484339683565	202.181766858988624
CCL17	4.000000000000000	9301.686652854536078	0.285236238602524	0.000000000000000	0.000430524163169	4712.706285036149893
CCL18	7.000000000000000	2631.847441257057199	0.311402332752380	0.047619047619048	0.000717540271948	679.941580756298663
CCL19	6.000000000000000	310.308924914472925	0.245145118733509	0.200000000000000	0.000516628995802	60.135370516143659
CCL2	11.000000000000000	1963.997381178061914	0.253478474382059	0.018181818181818	0.001162415240555	191.848625583558629
CCL20	5.000000000000000	5424.202678980692326	0.278757875787579	0.000000000000000	0.000538155203961	1555.196441925810632
CCL21	9.000000000000000	5751.007855509134060	0.273675218710419	0.027777777777778	0.000941771606931	746.865577907522834
CCL22	7.000000000000000	17365.722121591916220	0.288012647633219	0.000000000000000	0.000753417285545	1522.082713148557332
CCL23	1.000000000000000	0.000000000000000	0.220788479361232	0.000000000000000	0.000107631040792	0.000000000000000
CCL24	1.000000000000000	0.000000000000000	0.206572248037886	0.000000000000000	0.000107631040792	0.000000000000000
CCL25	4.000000000000000	9316.160860024798239	0.236755599724792	0.000000000000000	0.000430524163169	1829.960168933442674
CCL27	2.000000000000000	16.223364288520433	0.234485021325998	0.000000000000000	0.000215262081584	44.614251793431187
CCL4	7.000000000000000	1495.885672598917608	0.248928303504448	0.000000000000000	0.000753417285545	332.479316915750417
CCL5	20.000000000000000	41420.902396625257097	0.314863765758438	0.005263157894737	0.002141291232602	1039.910682853425442
CCL7	15.000000000000000	6354.292323289338128	0.271182977729780	0.028571428571429	0.001568338022972	403.090071429391912
CCL8	9.000000000000000	815.161375472244004	0.247101063829787	0.027777777777778	0.000941771606931	130.525461283744193
CCNA1	51.000000000000000	16734.752816724889271	0.329596651175991	0.061176470588235	0.005153374233129	134.268908715845669
CCNA2	31.000000000000000	6715.769305296691527	0.316796235679214	0.129032258064516	0.002906038101388	168.890866907691077
CCNB1	33.000000000000000	13895.831839973021488	0.319124819674383	0.077651515151515	0.003276019804112	173.275064201418417
CCNB1IP1	2.000000000000000	7.522014425342715	0.254192771743591	0.000000000000000	0.000215262081584	61.101901793553132
CCNB2	7.000000000000000	251.278939244087098	0.300553165334972	0.333333333333333	0.000502278190363	316.087628325118089
CCNC	5.000000000000000	241.539939350568005	0.272319596693827	0.200000000000000	0.000430524163169	232.998561154637713
CCND1	50.000000000000000	36215.712247331328399	0.342651668817997	0.093061224489796	0.004880738217147	295.080707284594894
CCND2	11.000000000000000	1155.691805034557092	0.299535753433490	0.181818181818182	0.000968679367129	187.860330768180859
